id,title,search_role,job_description,extracted_skills,skills_count
4372108362.0,"Lead Analyst (Supply Analytics, Bangkok-based, Relocation provided)",Data Analyst,"About the job

About Agoda

At Agoda, we bridge the world through travel. Our story began in 2005, when two lifelong friends and entrepreneurs, driven by their passion for travel, launched Agoda to make it easier for everyone to explore the world.

Today, we are part of Booking Holdings [NASDAQ: BKNG], with a diverse team of over 7,000 people from 90 countries, working together in offices around the globe. Every day, we connect people to destinations and experiences, with our great deals across our millions of hotels and holiday properties, flights, and experiences worldwide.

No two days are the same at Agoda. Data and technology are at the heart of our culture, fueling our curiosity and innovation. If you’re ready to begin your best journey and help build travel for the world, join us.

THIS ROLE IS BASED IN BANGKOK, THAILAND (WITH RELOCATION PROVIDED)

Location: Bangkok, Thailand (*Not open for remote work)

Get to Know our Team:

The Supply Analytics team delivers data-driven insights and decision support to optimize Agoda’s supply ecosystem. We analyze partner and marketplace dynamics, build forecasts and models, run experiments, and create scalable dashboards and data products that power strategic direction and operational execution. We bring value through rigorous analyses and pragmatic, measurable recommendations that help Supply, Product and other teams prioritize work and drive impact. Our work improves inventory quality, partner economics, and the long-term health and growth of Agoda.

The Opportunity: 

As a Lead Analyst, you will report directly to either the Senior Manager or Associate Director within the Supply Department and this will be an individual contributor role. You will be responsible and fully empowered to work with the partners on the ground. You will be supported by a team within the Supply department and work closely with other Team members within Agoda.

In this Role, you’ll get to:


Translate internal briefs into analytical projects (to include refining the initial brief and asking the ‘right questions’, working through potential hypotheses and storyboarding the output)
Use and analyze data from multiple large-scale data warehouses and present statistically strong analysis to a wide range of business stakeholders.
Proactively identify opportunities for growth within supply and the wider business.
Drive new analytical initiatives and projects aimed at improving organizational efficiency and shaping Agoda supply.
Identify, support, and lead projects aimed at scaling up the way the Supply organization leverages on data, insights, and intelligence.
Automate manual operational processes and present back on time savings gained through modernization of business operations


What you’ll Need to Succeed:


At least 2-5+ years of experience working as an Analyst with experience in analytics/data science/insights/strategy/BI
Advanced working knowledge and hands-on experience in SQL
Strong knowledge and hands-on experience in data visualization tools such as Tableau (preferably) 
Expert domain of data analysis and data visualization tools and software such as Excel, Python (or R)
Bachelor’s degree ideally in a business or quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance).
A good understanding of statistical modelling knowledge or any machine learning technique knowledge (such as hypothesis testing, regression, logistic regression, random forest, etc.)
Good stakeholder management experience. Comfortable presenting to senior leadership and C-suite.
Experience in conducting A/B testing experimentation
Strong experience in finding data insights and provide business recommendation to the business
A hacker’s mindset – the ability to build simple but clever and elegant solutions to new problems within significant resource, operational and time constraints through deep understanding of the business, creative problem solving, and a wide range of expertise in data, analytics, automation, programming, and prototyping.
Excellent communicator with superior written, verbal, presentation and interpersonal communication skills.
Data driven in both decision making and performance measurement.
Extreme comfort in ambiguous, fast-paced environment.
Ability to multi-task, prioritize and coordinate resources.


It’s Great if you Have: 


MBA or Masters in a quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance).
Program management certifications (e.g. PMI, PRINCE2) to compliment your program management experience.
Asian market experience.
Travel industry / e-commerce / tech / consulting experience.


#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #washdc #tirana #yerevan #sydney #melbourne #perth #vienna #graz #baku #minsk #brussels #antwerp #ghent #charleroi #saopaolo #sofia #toronto #vancouver #montreal #shanghai #beijing #shenzhen #zagreb #cyprus #prague #Brno #Ostrava #copenhagen #cairo #alexandria #giza #estonia #helsinki #paris #nice #marseille #rouen #lyon #toulouse #tbilisi #berlin #munich #hamburg #stuttgart #cologne #frankfurt #dusseldorf #dortmund #essen #Bremen #leipzig #dresden #hanover #nuremberg #athens #hongkong #budapest #bangalore #newdelhi #jakarta #bali #bandung #dublin #telaviv #milan #rome #naples #turin #palermo #venice #bologna #florence #tokyo #osaka #yokohama #nagoya #okinawa #fukuoka #sapporo #amman #irbid #riga #beirut #tripoli #vilnius #luxembourg #kualalumpur #malta #chisinau #amsterdam #oslo #jerusalem #manila #warsaw #krakow #sintra #porto #braga #cascais #loures #amadora #almada #doha #alrayyan #bucharest #moscow #saintpetersburg #riyadh #jeddah #mecca #medina #belgrade #singapore #bratislava #capetown #johannesburg #seoul #barcelona #madrid #valencia #seville #bilbao #malaga #oviedo #alicante #laspalmas #zaragozbanga #stockholm #zurich #geneva #basel #taipei #tainan #taichung #kaohsiung #Phuket #bangkok #istanbul #ankara #izmir #dubai #abudhabi #sharjah #london #manchester #edinburgh #kiev #hcmc #hanoi #sanaa #taiz #aden #gibraltar #marrakech #lodz #wroclaw #poznan #Gdansk #szczecin #bydgoszcz #lublin #katowice #rio #salvador #fortaleza #brasilia #belo #belem #manaus #curitiba #portoalegre #saoluis

Please review our Hiring Process Guidelines before your interview — click here to learn how interviewing at Agoda works.

Discover More About Working At Agoda


Agoda Careers https://careersatagoda.com
Facebook https://www.facebook.com/agodacareers/
LinkedIn https://www.linkedin.com/company/agoda
YouTube https://www.youtube.com/agodalife


Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy.

Disclaimer

We do not accept any terms or conditions, nor do we recognize any agency’s representation of a candidate, from unsolicited third-party or agency submissions. If we receive unsolicited or speculative CVs, we reserve the right to contact and hire the candidate directly without any obligation to pay a recruitment fee.","['python', 'sql', 'tableau']",3
4406252862.0,Quality Assurance & Operation Improvement Process,Software Engineer,"About the job

Qualifications

Bachelor’s degree in Management, Accounting, Industrial Engineering, Information Systems, or related fields
Experience in Quality Assurance, Process Improvement, or Banking Operations is an advantage
Strong analytical skills with the ability to map business processes and workflows
Understanding of banking operations, risk management, compliance, and internal controls
Proficient in data analysis and reporting tools (e.g., Microsoft Excel, PowerPoint)
Strong communication, presentation, and stakeholder coordination skills
Detail-oriented, proactive, and committed to continuous improvement
High integrity and ability to work independently or in a team




Job Descriptions : 

Identify opportunities to improve operational processes and service quality
Analyze business workflows and propose process optimization solutions
Develop and support tools or applications for operational improvement
Monitor implementation of process improvements and evaluate results
Prepare reports and recommendations for continuous improvement
Review systems and applications to ensure effective operational support
Collaborate with internal teams including Operations, IT, Risk, and Compliance",[],0
4403094486.0,Ai Product Manager - Remote,ML Engineer,"About the job

Job Title: Product Manager

Job Type: Contractor

Location: Remote

Job Summary

Join our customers team as a Product Manager and play a pivotal role in shaping complex, high-impact products. In this expert position, you will leverage your deep product management expertise to develop realistic, challenging task prompts and ensure the highest standards of excellence. Bring your passion for communication and innovation to a dynamic, remote-first environment.

Key Responsibilities


Design and develop high-fidelity product features and workflows using insights from advanced analytics platforms.
Create and refine difficult, realistic task prompts to drive continuous product improvement and foster innovation.
Collaborate closely with cross-functional teams, utilizing tools such as Slack, Gmail, and Calendar for seamless project execution.
Analyze user data and feedback through Mixpanel and other analytics tools to inform product decisions.
Establish and maintain detailed rubrics to evaluate product quality and team effectiveness.
Demonstrate exceptional problem-solving skills in addressing complex product challenges and user needs.
Champion clear, concise written and verbal communication across all levels of the organization.


Required Skills And Qualifications


Minimum of 2+ years of hands-on product management experience, particularly with Calendar, Gmail, Mixpanel, and Slack.
Demonstrated expertise in developing high-fidelity, realistic product experiences and task prompts.
Strong proficiency in both written and verbal communication, with a keen attention to detail.
Proven track record of collaborating within remote, cross-functional teams.
Experience designing and applying rubrics to product development or assessment processes.
Analytical mindset with the ability to make data-driven decisions using modern analytics tools.
Self-motivated, organized, and able to thrive in a fast-paced, expert-driven environment.


Preferred Qualifications


Experience in high-growth or expert-level product management roles.
Prior work in customer-centric, innovative SaaS environments.
Background in creating scalable systems for task prompt generation and assessment.",[],0
4405096499.0,Developer Engagement Representative - Indonesia (Part-Time Contract),Backend Developer,"About the job

Every day, tens of millions of people come to Roblox to explore, create, play, learn, and connect with friends in 3D immersive digital experiences– all created by our global community of developers and creators.

At Roblox, we’re building the tools and platform that empower our community to bring any experience that they can imagine to life. Our vision is to reimagine the way people come together, from anywhere in the world, and on any device. We’re on a mission to connect a billion people with optimism and civility, and looking for amazing talent to help us get there.

A career at Roblox means you’ll be working to shape the future of human interaction, solving unique technical challenges at scale, and helping to create safer, more civil shared experiences for everyone.

The Developer Relations team at Roblox is looking for new team members for our ever-growing International Developer Engagement Team. We're looking for someone who is passionate about Roblox and growing the local creator community in their region.

You Will


Develop an understanding of Roblox moderation rules and guidelines
Identify and engage with potential partners within the developer community to build and maintain a strong partnership pipeline
Plan and execute online and offline community events, workshops, and initiatives that inspire and connect developers across regions.
Manage programs from initial concept through successful completion, setting clear goals, tracking milestones, and measuring outcomes.
Support translation and localization efforts to ensure programs, communications, and resources are accessible and culturally relevant to global audiences.
Follow established team processes while identifying opportunities to refine and improve workflows.


You Have


Great understanding of Roblox and the Roblox community
Good standing regarding Roblox moderation history
Excellent speaking and writing skills in both English and one of the applied languages
Excellent communication and relationship-building abilities, both online and offline
A proactive and adaptable mindset with a passion for supporting and growing a global developer ecosystem.
Ability to work cross-functionally and manage multiple priorities in a fast-paced environment with a team-first mentality
Believe that helping the community is crucial to the success of the company
A desire to help empower and encourage our developer community
Knowledge and understanding of community processes, methodologies and best practices
Experience with gaming communities, game jams, or virtual/hybrid event planning is a plus


You Are


Fluent in both English and Bahasa Indonesia
Physically located in the Indonesia
Early career / recent grad (preferred)


Roles that are based in an office are onsite Tuesday, Wednesday, and Thursday, with optional presence on Monday and Friday (unless otherwise noted).

Roblox provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. Roblox also provides reasonable accommodations to candidates with qualifying disabilities or religious beliefs during the recruiting process.

For US based roles only, please note the Company may not be able to employ candidates for this role who have United States work authorization related to certain U.S. visa categories, or support future H-1B sponsorship at this time.",[],0
4367637505.0,Investment Analyst - DPA,Data Analyst,"About the job

Deskripsi Pekerjaan

Fixed Income & Operation Investment Analyst

Bertanggung jawab atas kegiatan operasional investasi, melakukan analisa dan reporting portofolio, serta memberikan alternatif rekomendasi atas transaksi investasi di pasar uang.

Persyaratan


Pendidikan minimal S1 diutamakan jurusan Akuntansi/ Administrasi Bisnis/ Finance/ Banking
Fresh graduate dipersilakan melamar atau memiliki pengalaman 2 tahun di bidang yang relevan
Memiliki sertifikasi WMI lebih diutamakan 
Memiliki kemampuan komunikasi dan analisa yang baik 
Bersedia bekerja dalam tim dan memiliki kemauan untuk belajar",[],0
4406043960.0,Product Development Analyst,Data Analyst,"About the job

Conduct market research to identify trends, opportunities, and consumer preferences in the food and beverages sector.

Develop and test new product concepts, ensuring they meet quality standards and consumer expectations.

Collaborate with cross-functional teams, including marketing, operation and people development, to bring new products to market.




Qualifications:

Bachelor’s degree in Food Science, Culinary Arts, Hospitality Management, or a related field.
Proven experience of at least 2 years in product development, research, or a relevant role within the food and beverages industry.
Strong culinary skills with the ability to cook and demonstrate various techniques.
Excellent analytical skills with the ability to interpret data and generate actionable insights.
Proficient in using research tools and software.
Creative mindset with a passion for food and innovation.",[],0
4400242555.0,Business Development Analyst - AstraPay,Data Analyst,"About the job

Deskripsi Pekerjaan


Melakukan riset terhadap tren pasar, kompetisi, dan kebutuhan pelanggan.
Membantu dalam merumuskan strategi untuk portofolio bisnis dan inisiatif.
Menyelaraskan pemahaman bisnis/inisiatif antar departemen untuk koordinasi yang lebih baik.
Mempercepat pemahaman bersama atas produk & layanan yang ada untuk menggali peluang masa depan bagi pertumbuhan portofolio (misalnya: prioritas inisiatif, kapabilitas sumber daya, penentuan fokus strategis, dll).
Memastikan pemahaman bisnis/inisiatif melalui penyelarasan lintas fungsi (misalnya: value stream, swimlane, pemetaan flow chart, dll) untuk memahami bisnis secara menyeluruh (dengan visibilitas penuh).
Menyediakan milestone yang jelas dan spesifik untuk bisnis/inisiatif guna memastikan deliverables yang terukur serta kecepatan pengembangan (misalnya: project charter, prasyarat proyek, tata kelola & dokumentasi proyek, deliverables MVP, dll).
Menyediakan konsultasi internal, kolaborasi proyek, serta data riset di seluruh fungsi internal maupun eksternal.


Persyaratan


Gelar Sarjana (S1) di bidang Teknik Industri, Bisnis, atau Manajemen diutamakan.
Diutamakan memiliki 1-3 tahun pengalaman di fungsi terkait, khususnya dalam industri digital atau keuangan.
Memiliki kemampuan komunikasi tertulis dan lisan yang sangat baik untuk pelaporan, presentasi, dan rapat.
Kemampuan analitis dan berpikir konseptual yang kuat, riset bisnis, serta manajemen proyek.
Mahir menggunakan Ms Office Suite.",[],0
4376802135.0,Senior HR Information System Analyst,Software Engineer,"About the job

MAKE HISTORY WITH US!

At PMI, we’ve chosen to do something incredible. We’re building our future on smoke-free products with the power to improve the lives of a billion smokers worldwide.

With huge change, comes huge opportunity. So, wherever you join us, you’ll enjoy the freedom to dream up and deliver better, brighter solutions and the space to move your career forward in endlessly different directions.

YOUR DAY TO DAY


Lead the Business Team in analyzing HR processes and system requirements, designing technical (including AI) solutions, coordinating with IT and vendors, do the system testing, and ensuring smooth system deployment & process implementation
Lead & handle multiple complex projects both locally and globally
Support the manager in team monitoring, including resource planning and analysis, while providing technical guidance to the team
Conduct regular audits of P&C data and systems using appropriate tools to ensure data accuracy and integrity. Maintain complete project documentation from initiation to post go-live, aligned with standard project management and audit requirements
Assist users in understanding new system flows, features, and mechanisms to ensure internal team readiness before application launch. Provide support during the hypercare period and facilitate a smooth transition to business-as-usual operations
Ensure existing interfaces between P&C systems and other local and global systems are properly monitored and maintained
Proactively propose and implement innovations, including AI-driven solutions, as part of continuous improvement initiatives related to technical solution


Who We Are Looking For


College/University Degree in Information Technology/Computer Science
Has experience and knowledged in Excel, PeopleSoft Oracle, Oracle SQL, and SuccessFactors
At least 4 years professional experience in IT ideally combined with P&C is a plus
Knowledge in Change Management, P&C processes and systems, and other Technology (i.e AI solution, Python, etc.) are a plus
Excellent writing and verbal communication skills are a must (both in English and Bahasa Indonesia
Excellent in communication and able to manage diverse stakeholders
Able to connect the dots and have a good strategic thinking


#Sampoerna

23072","['go', 'python', 'sql']",3
4404924533.0,Conversation Quality Analyst,Data Analyst,"About the job

Conversation Quality Analyst (AI Training)

About The Role

What if your instinct for natural conversation could directly influence how AI communicates with millions of people? We're looking for Conversation Quality Analysts to evaluate AI-generated dialogues and help ensure they sound human, helpful, and genuinely engaging.

This is a fully remote, flexible contract role open to anyone with strong language instincts and a sharp eye for quality. No AI, linguistics, or technical background required — just a reliable internet connection and the ability to recognize a great conversation when you see one.


Organization: Alignerr
Type: Hourly Contract
Location: Remote
Commitment: 10–40 hours/week


What You'll Do


Read and evaluate AI-generated conversations across a wide range of topics and scenarios
Assess responses for naturalness, helpfulness, tone, and contextual relevance
Identify awkward phrasing, off-topic replies, logical errors, or unnatural dialogue flow
Compare multiple conversation paths and rank them by overall quality
Submit structured evaluations using clear, provided rating rubrics
Work independently and asynchronously on your own schedule


Who You Are


Strong reading comprehension and a natural feel for how good conversation flows
Detail-oriented with a consistent, systematic approach to evaluation
Comfortable working through large volumes of written dialogue
Self-motivated and reliable when working independently
No prior AI, linguistics, or content moderation experience required


Nice to Have


Background in writing, editing, communications, or creative writing
Experience in customer service, teaching, or any role involving communication quality
Familiarity with AI chatbots or conversational tools as an end user


Why Join Us


Work on cutting-edge AI projects alongside leading research labs
Fully remote and flexible — work when and where it suits you
Freelance autonomy with the structure of meaningful, task-based work
Contribute to AI development that directly shapes how technology communicates with the world
Potential for ongoing work and contract extension as new projects launch",[],0
4403098463.0,Product Manager – AI Task & Prompt Design - Remote,ML Engineer,"About the job

Job Title: Product Manager - AI Task & Prompt Design

Job Type: Contractor

Location: Remote

Job Summary

Join our customers team as a Product Manager - AI Task & Prompt Design and play a key role in shaping the future of AI-driven productivity solutions. In this expert-level role, you will craft complex, realistic task prompts for cutting-edge AI applications while collaborating closely with cross-functional teams to deliver high-fidelity AI products. Your expertise will directly impact the development of innovative tools that redefine user experiences.

Key Responsibilities


 Design and implement high-fidelity, challenging AI task prompts and scenarios to advance product capabilities.
 Develop and refine comprehensive rubrics to assess AI task and prompt efficacy.
 Collaborate with engineering, design, and research teams to iterate on product features and user flows.
 Analyze user feedback and product analytics (using tools like Mixpanel) to prioritize enhancements.
 Drive continuous improvement in AI product performance through data-driven insights.
 Ensure tasks are realistic, actionable, and aligned with end-user needs.
 Champion clear, impactful communication across teams to foster shared product vision.


Required Skills And Qualifications


 Minimum 2+ years of experience as a Product Manager, preferably in AI-driven or productivity-focused products.
 Demonstrated experience creating and assessing realistic, complex task prompts.
 Strong proficiency with Calendar, Gmail, Mixpanel, and Slack.
 Experience developing or applying assessment rubrics for product quality.
 Exceptional written and verbal communication skills, with a high standard for clarity and collaboration.
 Ability to translate user needs into actionable product requirements.
 Proven track record of delivering high-impact product features in a remote setting.


Preferred Qualifications


 Prior experience working with high-fidelity AI prompt design or human data annotation.
 Familiarity with iterative product development methodologies.
 Advanced analytical and problem-solving skills.",[],0
4371104461.0,Fraud Analyst,Data Analyst,"About the job

About VIDA

VIDA is a digital identity company on a mission to make trust simple, secure, and accessible in a digital-first world. We work with enterprises and institutions to prevent fraud, enable compliant growth, and protect users through cutting-edge identity verification and risk intelligence solutions.

As fraud continues to evolve in scale and sophistication—especially with AI-driven attack vectors—VIDA is building a world-class fraud and risk capability grounded in data, science, and real-world impact.

Role Overview

We are looking for a Fraud Analyst to join our Data Science organization and work closely with our Chief Data Science Officer. This role sits at the intersection of fraud intelligence, data analysis, and product impact.

You will analyze fraud patterns across identity verification, onboarding, and transaction flows; generate actionable insights; and help inform both model development and business decisions. This is a hands-on role with high visibility and the opportunity to shape how VIDA detects, understands, and mitigates fraud at scale.

Key Responsibilities

Fraud Analysis & Intelligence


 Analyze fraud trends, patterns, and anomalies across VIDA’s products and client use cases. 
 Investigate fraud cases and networks, including emerging and AI-enabled fraud typologies. 
 Own the end-to-end fraud rules lifecycle—from data analysis and hypothesis formation to rule design, testing/validation, deployment to production, and ongoing monitoring/optimization to prevent real-world fraud. 


Data & Model Collaboration


 Work closely with data scientists and engineers to support fraud detection models, rules, and risk strategies. 
 Help define fraud labels, evaluation metrics, and feedback loops to improve model performance. 
 Validate model outputs and translate results into business-relevant insights. 


Reporting & Communication


 Build dashboards, reports, and analyses for internal stakeholders, including Product, Risk, and Leadership. 
 Present findings and recommendations to the CDSO and cross-functional teams. 
 Contribute to thought leadership, whitepapers, or external-facing insights on fraud trends (as appropriate). 


Process & Strategy Support


 Help improve fraud monitoring processes, investigation workflows, and documentation. 
 Support experimentation and A/B testing of fraud controls or detection strategies. 
 Stay current on global fraud trends, regulatory developments, and adversarial tactics. 


 Required Qualifications 


 2–5+ years of experience in fraud analysis, risk analytics, data analysis, or a related field. 
 Strong analytical skills with the ability to interpret complex datasets and identify meaningful patterns. 
 Proficiency in SQL; experience with Python is a strong plus. 
 Experience working with fraud, risk, identity, payments, or trust & safety data. 
 Ability to clearly communicate insights to both technical and non-technical audiences. 


 Preferred Qualifications 


 Experience in digital identity, fintech, payments, or cybersecurity environments. 
 Familiarity with machine learning concepts and how fraud models are built and evaluated. 
 Experience working with large-scale or real-time data systems. 
 Exposure to global fraud patterns and cross-market risk dynamics. 


 What We’re Looking For 


 Curious, skeptical, and detail-oriented—someone who enjoys uncovering “what’s really going on” in the data. 
 Comfortable working in ambiguity and evolving problem spaces. 
 Strong sense of ownership and accountability. 
 Able to balance precision with pragmatism in a fast-moving environment. 


 Why Join VIDA 


 Work directly with senior leadership and influence core product and risk strategy. 
 Tackle real-world fraud problems with global impact. 
 Collaborate with a highly capable, mission-driven data and product team. 
 Grow your expertise at the frontier of identity, AI, and fraud prevention.","['python', 'sql']",2
4371612833.0,Business Analyst - UTPE,Data Analyst,"About the job

Deskripsi Pekerjaan


Mengumpulkan, menganalisis, dan menerjemahkan kebutuhan bisnis menjadi requirement yang jelas dan terstruktur.
Melakukan analisis data dan proses bisnis untuk mengidentifikasi peluang peningkatan kinerja dan efisiensi.
Menyusun business requirement document (BRD), functional specification, dan laporan analisis.
Berkolaborasi dengan stakeholder bisnis, IT, dan tim terkait untuk memastikan solusi sesuai dengan kebutuhan organisasi.
Memonitor implementasi solusi serta mengevaluasi dampaknya terhadap kinerja bisnis.


Persyaratan


Pendidikan minimal S1 jurusan Manajemen, Data Analytics, atau Sistem Informasi. 
Memiliki kemampuan analisis data dan proses bisnis yang baik. 
Mampu mengolah data menggunakan Microsoft Excel, tools analitik, atau sistem pendukung lainnya. 
Memiliki kemampuan komunikasi dan problem solving yang baik. 
Teliti, berpikir kritis, dan mampu bekerja sama dengan berbagai stakeholder.",[],0
4036499108.0,Corporate Strategist (Jr Analyst - Analyst Level),Data Analyst,"About the job

Job Description


Manage and maintain accurate data records. 
Prepare regular reports for division and management review.
Facilitate regular division meetings and ensure relevant data is updated for discussions.
Oversee the accuracy and efficiency of business processes, and proactively initiate and implement process improvements.
Work closely with operation managers to support and implement improvement initiatives.
Assist in cross-functional discussion / projects and ensuring coordination between teams.


Qualifications


1-2 years of relevant experience (Fresh graduates are welcome).
Proficient in Microsoft Excel (e.g., Pivot Tables, VLOOKUP, etc.) and other data analysis tools.
High attention to detail
Excellent verbal and written communication skills for effective coordination across departments.",[],0
4376085815.0,Senior Portfolio Analyst,Data Analyst,"About the job

At Kredivo we are building the future of financial services that are fast, cheap and widely accessible, wrapped up in a beautiful UI/UX. As we are growing bigger, we are looking for young and passionate individual with data-oriented decision mindset to be an integral part of Risk & Analytics Team. We are looking for a Senior Executive for our Portfolio Risk & Analytics team. Our team within Kredivo is responsible to set benchmark of risk appetite, set benchmark on desired minimum profitability and identify portfolio segments that need pruning/no action/further growth. This opportunity will ensure a fast paced and a highly rewarding career.

About The Job

This is an Individual Contributor Role and you will leverage the data to identify key credit risk indicators and potential risk factors within the loan authorization process and provide actionable insight to the middle management team to mitigate the potential risk that may arise. The day-to-day tasks can include the following (but not limited to):


 Understand, document and execute the existing loan authorization process
 Assess the impact of all portfolio actions and suggest changes to loan disbursal risk criteria
 Monitor the overall portfolio of Kredivo products w.r.t. key risk indicators like early warnings on repayment behaviour, flow rates, 90+ DPD losses, revenue and loss coverage, profitability etc.
 Create ad-hoc reports and work on analysis to aid management on risk decisions
 Work on ensuring the best practices for reporting and analytics are institutionalized in the team
 Timely review on key risk indicators and identify potential risk factors if any
 Setting up early warning triggers for different segments of the portfolio


About You


 Minimum 2-3 years’ experience as Risk Analyst, MIS analyst or data analyst
 Bachelor’s degree with GPA minimum 3.0 (out of 4.0)
 English conversational proficiency is a must
 Strong working knowledge of SQL and Excel is a must
 Strong Analytical skills, high comfort with numbers and ability to put attention to details as demonstrated from previous work experience / projects
 Comfortable working independently in a dynamic and fast-paced environment
 Basic programming skills in Python is preferred but not mandatory","['python', 'sql']",2
4406952786.0,DevOps,DevOps Engineer,"About the job

Job Description

Merancang dan mengimplementasikan solusi high availability untuk modern infrastructure, private/hybrid cloud, dan data services.
Menjaga dan meningkatkan time to resolve incidents melalui peningkatan observability system dan proses incident management.
Menulis kode yang bersih, berkualitas tinggi, dan maintainable untuk mengotomatisasi proses operasional.
Meningkatkan keandalan sistem melalui performance testing dan praktik chaos engineering.
Memimpin berbagai inisiatif seperti integrasi sistem baru, migrasi platform, dan pemenuhan kebutuhan compliance




Minimum Qualifications

Minimal S1 di bidang Computer Science, Engineering, atau bidang terkait.
Memiliki pengalaman kerja total 2+ tahun sebagai System Engineer dan 1+ tahun sebagai SRE/DevOps.
Mahir dalam salah satu bahasa pemrograman: Bash, Python, atau Go (Golang).
Pemahaman mendalam terkait Operating System (Windows & Linux), Computer Networking, dan System Architecture.
Berpengalaman dalam Cloud Platform (major providers) serta On-Premises environment.
Berpengalaman dengan CI/CD development & integration menggunakan GitLab, Jenkins, Azure DevOps, dll.
Berpengalaman menggunakan automation tools (contoh: Ansible).
Memahami konsep DNS, load balancer, firewall, NAT, dan User Directory Service.
Familiar dengan container & orchestration (misalnya Kubernetes) dan teknologi pendukungnya.
Familiar dengan teknologi lain seperti storage, MQ, cache, Elasticsearch, dll.
Menguasai database yang umum digunakan (MySQL, PostgreSQL).
Familiar dengan observability system (metrics, logging, tracing, profiling). Pengalaman menggunakan Prometheus & Grafana menjadi nilai tambah.
Memiliki passion dalam membangun sistem yang high availability & performant serta peduli pada user experience.
Responsif dalam menangani insiden sistem.
Teliti, detail-oriented, memiliki kemampuan critical thinking, data analytics, dan problem-solving yang kuat.
Mampu berkomunikasi efektif dalam bahasa Inggris, baik lisan maupun tulisan.","['ansible', 'azure', 'bash', 'ci/cd', 'elasticsearch', 'go', 'golang', 'grafana', 'jenkins', 'kubernetes', 'linux', 'mysql', 'postgresql', 'prometheus', 'python']",15
4405088924.0,Process Engineer,ML Engineer,"About the job

Responsibilities

Key accountabilities on High-Speed Personal Care Machineries
Lead Cross functional matrix team(s) with all projects works as defined by Karawang mill
Improve process capability to deliver a reduction in defects and variability. Identify, develop, and implement products, processes, materials, systems, and procedures to achieve business objectives.
Lead new Production/Process/Material qualification from inception to commercial manufacturing.
Owner of process Data that are critical to attaining Top Tier Performances
Assure compliance with KC Quality Management System requirements, policies and procedures that meets both local and international standards.
Incumbent should have the ability and flexibility to work in a manufacturing environment with a 24/7 operation.
Incumbent should be flexible to travel up to 15% as dictated by business needs for meetings, machine install or start-up support, benchmarking, or best practice sharing across Kimberly Clark.
Implementation of OHSE (K3L) at K-C Softex.




Requirement

Bachelor's degree in mechanical engineering or other relevant discipline.
3+ years of relevant experience.
Experience with design and analysis tools such as AutoCAD and SolidWorks.
Demonstrated success in problem-solving.
Analytical skills to collect and assess data to support technical recommendations.
A demonstrated ability to lead self or small teams to achieve intended results.
Evidence of continuing self-development.
Ability to work within a team-based environment.",[],0
4384978598.0,HRBP - Learning & Development,ML Engineer,"About the job

About The Team

Shopee Xpress (SPX) is the in-house logistics network of Shopee, one of the leading e-commerce platforms in Southeast Asia. SPX plays a critical role in enabling fast, reliable, and scalable delivery services to support Shopee’s growing ecosystem across Indonesia. As SPX continues to expand, we are committed to building high-performing teams and investing in people development through structured training, leadership development, and continuous learning initiatives.

This role supports the design and delivery of learning and development initiatives for the SPX Express organization. The position focuses on developing leadership training programs, facilitating onboarding and internal training sessions, and creating engaging learning materials including e-learning modules. The role works closely with stakeholders to ensure training programs align with operational needs and contribute to building leadership capabilities across SPX teams.

Job Description


Handle learning programs end-to-end: TNA, solution design, module/material development (Google Slides), and facilitation (online/offline).
Coordinate stakeholders and manage execution: scheduling, logistics, attendance, documentation, and follow-ups.
Track and report training effectiveness (feedback, simple pre/post evaluation) and drive continuous improvement.
Support cross-functional People programs across L&D, Engagement & Culture, and Performance Management, based on business needs.


Requirements


Strong in content development; proficient in Google Slides (clear structure, engaging storytelling).
Confident training facilitation and communication skills.
Execution-focused with strong analytical/critical thinking.
Basic Excel/Google Sheets: lookup (VLOOKUP/XLOOKUP), IF, simple summaries/reporting.
Strong stakeholder coordination and communication skills; able to work with multiple stakeholders to deliver programs on time.",['express'],1
